noticia,data_hora,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes,std_var_1d,std_var_7d,std_var_30d,volatilidade_momento,preco_ref,preco_1d,preco_7d,preco_30d
Scot Consultoria: Pressão de baixa se intensifica e preços caem nas praças paulistas,2023-05-23 17:05:00,0,0,0,0,0,0,-2.9313406113563625,-27.567888518787235,-45.27240949660306,0.002755277333300985,174.04,172.64,161.31,153.63
Cafeicultura brasileira deseja que o mundo demande com mais sustentabilidade,2023-05-23 16:37:00,0,0,0,0,0,0,-2.9313406113563625,-27.567888518787235,-45.27240949660306,0.002755277333300985,174.04,172.64,161.31,153.63
Secretaria de Agricultura lança o 22º Concurso Estadual Qualidade e Sustentabilidade do Café,2023-05-23 12:49:00,0,0,0,0,0,0,-2.4492325860927937,-24.996564539613914,-33.91577608765451,0.0029064996238918196,174.81,173.57,162.56,158.4
"Sem novidades e com safra brasileira andando, arábica continua operando em baixa",2023-05-23 12:32:00,1,0,0,0,0,0,-1.2142636497392634,-22.736147312798366,-32.59593728926296,0.0029364967462755754,174.19,173.57,162.94,158.29
"Produção mundial de café foi estimada em 171,3 milhões de sacas de 60kg para safra 2022-2023",2023-05-23 11:46:00,0,0,0,0,0,0,-3.281197239215469,-25.42210917277006,-35.380071734489675,0.0029208026188339096,175.09,173.42,162.56,157.9
"No Dia Nacional do Café, Secretaria de Agricultura enfatiza ações e tecnologias voltadas à bebida mais apreciada pelos brasileiros",2023-05-23 11:20:00,0,0,0,0,0,0,-2.1180214057063216,-26.478245781438954,-34.03762802581936,0.002943198163396163,175.4,174.31,162.25,158.68
"Café estende baixas: Apesar de nova queda nos estoques, colheita no BR pressiona",2023-05-23 09:02:00,0,1,0,0,0,0,3.2251402760301615,-13.138038372800528,-29.976705418474218,0.0029708878399724147,173.46,175.13,166.82,158.68
Café começa semana pressionado por números do USDA e colheita no Brasil,2023-05-22 17:07:00,0,1,0,0,0,0,2.6994698836697335,-15.285868148856109,-32.189318074470656,0.002959501840599411,174.54,175.94,166.82,158.68
"Exportações de café de Uganda caem 8% em abril, diz regulador do setor",2023-05-22 13:52:00,1,0,0,0,0,0,-1.4485985516911732,-15.30983231972258,-29.70898370146223,0.0030842728386978584,174.97,174.19,166.9,159.65
Boas condições para a colheita pressionam e café arábica volta a operar com desvalorização em NY,2023-05-22 12:14:00,0,0,0,0,0,0,-3.0968783273530396,-16.953297372219126,-31.681292859647513,0.003150864867568691,176.1,174.39,166.94,159.37
"Em clima de festa, NESCAFÉ® convida a população para colher café no maior cafezal urbano do mundo",2023-05-22 11:29:00,1,0,0,0,0,0,-0.2734998597196959,-15.49714933760097,-27.823180655548462,0.0031310272273996557,175.24,175.09,166.94,160.62
"Ao completar 50 anos, ABIC celebra o Dia Nacional do Café e promove o consumo de bebidas de qualidade",2023-05-22 11:19:00,1,1,0,0,0,0,1.9080186655045672,-13.801066195312485,-26.302501600983536,0.003146880544187271,174.35,175.4,166.94,160.5
"Café: Nova York e Londres abrem semana com valorização, mas mantém foco na colheita do BR",2023-05-22 09:04:00,0,0,0,0,0,0,-7.611690121498107,-17.715229785925832,-27.55873531000521,0.0031914373134456124,177.92,173.65,168.14,162.94
"Após semana de pressão, arábica tem pregão de recuperação em Nova York",2023-05-19 17:07:00,0,1,0,0,0,0,3.9816806326732435,-14.028609486755066,-15.05333758365977,0.0031391523945568404,175.71,177.92,168.14,167.6
"Em dia positivo, arábica avança mais de 400 pontos em Nova York e confirma volatilidade esperada",2023-05-19 12:36:00,1,1,0,0,0,0,1.6991481806569333,-17.38470684315591,-16.135507948616848,0.0033504331443853902,176.91,177.92,166.9,167.6
Acordo para formalização do trabalho temporário no café será assinado em junho com efeito imediato,2023-05-19 11:13:00,1,0,0,0,0,0,-0.06155257099585337,-15.721528750130467,-16.423141878377038,0.0036520793849334782,177.96,177.92,168.03,167.6
"CMN aprova os R$ 6,375 bi propostos pelo CDPC no Funcafé",2023-05-19 11:12:00,1,0,0,0,0,0,-0.06155257099585337,-15.721528750130467,-16.423141878377038,0.0036520793849334782,177.96,177.92,168.03,167.6
Coffee Dinner & Summit apresentará evolução da cafeicultura no combate ao aquecimento global,2023-05-19 10:25:00,1,0,0,0,0,0,-0.45306733522388554,-14.811513868434915,-16.004471125321867,0.0038423427119988834,178.23,177.92,168.37,167.6
"Colheita de café do Brasil atinge 9% do total, aponta Safras",2023-05-19 10:04:00,0,0,0,0,0,0,-2.3883311952048785,-16.492148494584647,-17.663950134698414,0.003911712072088122,179.59,177.92,168.37,167.6
Café testa novas altas após semana de pressão em Nova York,2023-05-19 09:06:00,0,0,0,0,0,0,-2.7342657114876583,-18.444349404228575,-18.444349404228575,0.003803533079957108,179.78,177.92,167.6,167.6
"Café: Em dia marcado pela Conab, arábica encerra próximo da estabilidade em NY",2023-05-18 16:49:00,0,1,0,0,0,0,12.213709459041025,-8.89446135866554,-10.648212748020095,0.002613683244700194,172.33,177.92,168.37,167.6
"Nova York tem estabilidade no arábica, enquanto Londres opera com desvalorização",2023-05-18 12:42:00,0,1,0,0,0,0,6.6615803737479435,-6.274114717972747,-13.709703587925546,0.002653781702432206,173.81,176.91,170.94,167.6
Diálogo entre UE e Brasil debate Direitos Humanos e responsabilidade empresarial,2023-05-18 12:00:00,0,1,1,0,0,0,10.928183436979863,-0.9602349097258533,-11.500039550097116,0.0025965112997408763,172.68,177.65,172.25,167.6
Café especial e o protagonismo feminino marcam evento realizado pela Associação das Empreendedoras do Café de Santa Rita do Sapucaí (MG),2023-05-18 11:24:00,0,1,1,0,0,0,11.48471691136444,-1.307496918477188,-11.863106119083158,0.002614620811724226,172.88,178.15,172.29,167.6
"Levantamento da Conab estima produção de café em 54,74 milhões de sacas na safra 2023",2023-05-18 10:17:00,0,1,1,1,0,0,12.922263822405593,1.2070896760400844,-10.362183823931373,0.0026410187573185184,172.25,178.23,172.8,167.6
"Sem novidades e buscando ajustes, café mantém viés de baixa em Nova York nesta 5ª feira",2023-05-18 09:07:00,0,1,0,0,0,0,8.773659709989628,-2.384592090970306,-13.790825790449537,0.0026381712799680014,173.81,177.88,172.72,167.6
"Coffee Run 2023: ABIC estimula a prática esportiva, o bem-estar, a sustentabilidade e o café de qualidade",2023-05-17 15:46:00,0,0,1,0,0,0,-3.056794109135707,-1.3506714101779556,-13.391047950965161,0.0026481565350189432,173.65,172.25,173.03,167.6
"Instituto CNA, ABDI e Sebrae divulgam lista de desenvolvedores do sistema de Indicações Geográficas de café",2023-05-17 14:59:00,0,0,1,0,0,0,-3.056794109135707,-1.3506714101779556,-13.391047950965161,0.0026481565350189432,173.65,172.25,173.03,167.6
Cafeicultura sustentável amplia possibilidades a produtores no cenário mundial,2023-05-17 14:16:00,1,0,1,0,0,0,-0.9312321602674514,-0.9312321602674514,-13.252402960239577,0.002665323958571124,173.46,173.03,173.03,167.44
Legislação e monitoramento são diferenciais dos cafés do Brasil na cadeia de fornecimento,2023-05-17 14:14:00,1,1,1,0,0,0,0.2386478973607208,-0.3473949325550937,-12.690590300020359,0.002660568090607528,173.19,173.3,173.03,167.44
"Monitorando safra brasileira, arábica tem dia de baixas em Nova York, mas segue no positivo em Londres",2023-05-17 12:22:00,0,1,1,1,0,0,2.1988967163570186,0.974210102553386,-13.08096452270466,0.002717882246944486,173.5,174.54,173.96,167.44
"Café estende baixas em Nova York para o arábica, mas avança em Londres com o conilon",2023-05-17 09:18:00,1,1,0,1,0,0,1.116047567750821,5.586544824888535,-11.099712557953064,0.002791983472991923,173.03,173.57,175.75,167.75
Café/Cepea: Colheita de arábica vem ganhando ritmo,2023-05-17 08:32:00,1,0,0,1,0,0,-0.8019836424029081,4.348557434899083,-9.955945585960997,0.00280099307218245,173.81,173.42,175.94,169.03
"Em dia de ajustes e de pressão do dólar, arábica recua mais de 1% em Nova York",2023-05-16 17:08:00,1,0,0,1,0,0,-0.8019836424029081,4.348557434899083,-9.955945585960997,0.00280099307218245,173.81,173.42,175.94,169.03
"Café  tem manhã agitada nos preços, mas volta a operar com baixas na tarde desta 3ª feira",2023-05-16 12:14:00,0,0,1,0,0,0,-2.5708345600779396,-1.4388291253350278,-10.722384344817728,0.0029429379963505403,175.13,173.81,174.39,169.69
"Oferta e demanda de café contam histórias diferentes, segundo análises da hEDGEpoint Global Markets",2023-05-16 12:13:00,0,0,1,0,0,0,-2.5708345600779396,-1.4388291253350278,-10.722384344817728,0.0029429379963505403,175.13,173.81,174.39,169.69
GCA informa que não vai mais apresentar estoque de café verde dos Estados Unidos,2023-05-16 09:05:00,0,0,0,0,0,0,-4.30918847282974,-3.072501797612281,-13.502280599846628,0.0028922356755377056,175.2,173.03,173.65,168.49
"Café: Após altas, arábica abre com queda e realização nos preços em Nova York",2023-05-16 08:56:00,1,0,1,0,0,0,-0.8459389501911447,-1.4716349979079963,-11.014426869264003,0.0028537186456088276,174.19,173.77,173.46,168.8
Patrocínio/MG terá novo encontro para debater mercado e política do café,2023-05-15 17:50:00,1,0,1,0,0,0,-0.8459389501911447,-1.4716349979079963,-11.014426869264003,0.0028537186456088276,174.19,173.77,173.46,168.8
Café tem novo suporte na preocupação com oferta e avança mais de 3% em Nova York,2023-05-15 16:53:00,1,0,1,0,0,0,-0.8459389501911447,-1.4716349979079963,-11.014426869264003,0.0028537186456088276,174.19,173.77,173.46,168.8
"Café acompanha dia positivo, recupera últimas baixas avançando em NY nesta 2ª feira",2023-05-15 12:24:00,1,1,0,1,0,0,0.7683770791139909,2.9068442140937685,-18.142330273303756,0.0029040967123819894,174.58,174.97,176.06,165.62
Epamig divulga novidades na programação da Expocafé 2023,2023-05-15 11:40:00,0,1,1,1,0,0,3.8053467871868936,0.9257811842174393,-18.87078654123705,0.0029040967123819894,174.58,176.52,175.05,165.27
Exportação de café solúvel do Brasil cresce 29% em abril e 1% no ano,2023-05-15 09:54:00,0,1,0,1,0,0,4.432287034860691,4.3579741937572285,-19.868739102395743,0.0030422482520228735,174.58,176.95,176.91,164.34
"Café abre semana no positivo, mas colheita no Brasil pode voltar a pressionar mercado",2023-05-15 09:10:00,0,1,0,1,0,0,9.204289336415085,10.607220848020862,-15.210114639333616,0.0030835225547641513,172.64,177.61,178.38,164.73
Comerciantes de café depositam esperanças no Brasil para grãos robusta com alta nos preços,2023-05-15 08:58:00,0,1,0,1,0,0,8.794227277766527,14.044711920121879,-12.843591381254381,0.002803766988070916,171.05,175.32,177.92,165.0
"Transitar entre o campo e cidade: Levar a potência do café especial, mas sem perder a simplicidade e o fio humano que existe antes da xícara",2023-05-14 11:28:00,0,1,0,1,0,0,7.28561894426345,14.044711920121879,-8.50368300931265,0.002803766988070916,171.05,174.58,177.92,167.02
Café: Preços futuros finalizam a sessão desta 6ª feira com leves quedas em NY,2023-05-12 16:38:00,0,1,0,1,1,1,4.352130357741614,14.044711920121879,0.08339580783221591,0.002803766988070916,171.05,173.15,177.92,171.09
"Mercado do café opera em campo misto na tarde desta 6ª feira em NY, enquanto avança em Londres",2023-05-12 13:56:00,0,1,0,1,1,1,4.998735341319146,12.534334639331718,0.80049971504288,0.002850849279865138,170.7,173.15,176.91,171.09
"Colheita de café do Brasil tem atraso no início, diz Safras, que vê lentas vendas",2023-05-12 13:43:00,0,1,0,1,1,1,4.636231872975727,12.038430764268407,0.4684460826969105,0.0028716775799250576,170.86,173.15,176.87,171.09
"Novas regras da UE: Brasil precisa urgente apresentar mecanismos de rastreabilidade, afirma OIC",2023-05-12 11:04:00,1,1,0,1,0,0,1.9680052216267385,11.645531576963187,-2.2247426781175372,0.002854580646884075,172.18,173.15,178.0,171.09
Período da colheita de café requer cuidados jurídicos para safra mais segura,2023-05-12 08:52:00,0,1,0,1,0,1,6.585329997326756,15.92934047081945,2.292438968200579,0.002787989942132316,170.0,173.15,177.72,171.09
Café: Mercado futuro inicia a sessão desta 6ª feira com valorizações na Bolsa de NY e Londres,2023-05-12 08:21:00,0,1,0,1,0,1,6.585329997326756,15.92934047081945,2.292438968200579,0.002787989942132316,170.0,173.15,177.72,171.09
"Cafés do Brasil geram US$ 8,5 bilhões de receita cambial com exportação de 36,6 milhões de sacas no período de maio de 2022 a abril de 2023",2023-05-11 17:04:00,0,1,0,1,0,1,6.585329997326756,15.92934047081945,2.292438968200579,0.002787989942132316,170.0,173.15,177.72,171.09
Colheita no Brasil e preocupação com demanda pressiona preços do arábica em Nova York,2023-05-11 16:46:00,0,1,0,1,0,1,6.585329997326756,15.92934047081945,2.292438968200579,0.002787989942132316,170.0,173.15,177.72,171.09
Café recua mais de 100 pontos nesta 5ª feira em Nova York,2023-05-11 12:32:00,0,0,1,1,0,0,-7.765166770495357,0.33024324997726673,-5.325679446696389,0.0027887606646582624,173.65,169.93,173.81,171.09
"Safra de arábica pode ser mais lenta, mas vai se confirmando maior em volume e lavouras mostram boas perspectivas para 24",2023-05-11 11:51:00,0,0,1,1,0,0,-2.713033552465506,0.7383379116354923,-2.713033552465506,0.002747328842641565,172.37,171.09,172.72,171.09
IBGE reduz previsão de safra de café do Brasil e eleva a de cana,2023-05-11 09:47:00,0,1,0,1,1,0,3.8693525476970825,2.530078289593437,-1.600870505849358,0.0028413561468081496,171.87,173.77,173.11,171.09
"Café: De olho no Brasil e mesmo após baixas nas exportações, arábica recua em NY nesta 5ª feira",2023-05-11 08:52:00,0,0,1,0,0,0,-4.921280337464339,-0.819119268622279,-5.751542143576191,0.0027423974901145363,173.81,171.48,173.42,171.09
"Acompanhando avanço dos trabalhos no Brasil, café tem dia apenas com ajustes nos preços em NY",2023-05-10 16:19:00,0,0,1,0,0,0,-7.246513833197406,-0.3358263667558465,-3.690017737641599,0.0027423974901145363,173.81,170.39,173.65,172.06
"Café: Em dia mais tranquilo, arábica mantém posição de realização de ajustes nos preços",2023-05-10 12:32:00,0,0,0,0,0,0,-4.355858526219576,-2.4203237195352814,-5.568261886318446,0.0027806852916937835,174.43,172.33,173.26,171.75
El Niño e seus possíveis impactos na produção mundial de café,2023-05-10 12:03:00,1,0,1,0,0,0,-0.8881484866597806,-1.3641094798739697,-3.066175348922922,0.002789625907354902,173.77,173.34,173.11,172.29
Café realiza ajustes e opera com desvalorização nesta 4ª feira,2023-05-10 09:12:00,0,0,1,0,1,0,-4.670693982371708,-1.6644008808953996,-0.5113264748338818,0.0027023289632073823,173.81,171.63,173.03,173.57
Café/Cepea: Negócios estão lentos; a colheita de arábica avança aos poucos,2023-05-10 08:37:00,0,0,1,0,0,0,-5.4094040728916815,-1.4887835851942726,-4.742328306341873,0.0027003396582470263,174.47,171.94,173.77,172.25
Primeira live da parceria da ABIC com a Safras & Mercado aborda atual colheita,2023-05-09 17:23:00,0,0,1,0,0,0,-5.4094040728916815,-1.4887835851942726,-4.742328306341873,0.0027003396582470263,174.47,171.94,173.77,172.25
"Com nova baixa nos estoques certificados, café encerra com valorização em NY e no físico",2023-05-09 17:18:00,0,0,1,0,0,0,-5.4094040728916815,-1.4887835851942726,-4.742328306341873,0.0027003396582470263,174.47,171.94,173.77,172.25
Pleito da Associação Brasileira da Indústria de Café (ABIC) por mais Capital de Giro é aprovado pelo Conselho Deliberativo de Política do Café (CDPC),2023-05-09 15:06:00,0,0,0,0,0,0,-4.496285543918178,-2.9914507611044745,-3.8291043239321825,0.0026999128475284854,174.04,171.94,172.64,172.25
"Café: Mesmo com safra andando no Brasil, preocupações com oferta persistem",2023-05-09 12:40:00,1,0,1,1,0,0,-0.3127318387996809,0.645460357411445,-4.234230307997822,0.002753489992445844,174.27,174.12,174.58,172.25
"Exportações de café do Vietnã recuaram 22% em abril ante março, diz governo",2023-05-09 11:31:00,1,1,0,1,0,0,0.4765236431320644,6.533108013516175,-2.433881671377724,0.0027813546298717275,173.42,173.65,176.6,172.25
Café tem ajustes nos preços após pressão com a colheita da safra brasileira,2023-05-09 09:08:00,1,1,0,1,0,0,1.3137578394703784,9.264848284596747,-2.000824258582371,0.0027200529101141574,173.19,173.81,177.61,172.25
Tempo favorável para a colheita pressiona e arábica começa semana com 400 pontos de baixa,2023-05-08 16:52:00,0,1,0,1,1,1,4.119379367702958,7.294002965261156,0.8105384324836877,0.0027247724681039526,171.87,173.81,175.32,172.25
Dia de Campo reúne especialistas e produtores  em programação sobre avanços na cafeicultura,2023-05-08 15:38:00,0,1,0,1,0,0,6.335016635261956,7.299987662461552,-6.707556356625406,0.0027286692928027963,171.48,174.47,174.93,168.37
"Exportações de cafés suaves trazem indicadores sobre a demanda, indica hEDGEpoint",2023-05-08 15:05:00,0,1,0,1,0,0,6.335467870327813,7.300507631169335,-8.388002135233927,0.0027284749470507163,171.48,174.47,174.93,167.6
"Em mais um dia de volatilidade, café vira e volta a operar com desvalorização em Nova York",2023-05-08 12:02:00,0,1,0,1,0,0,2.375509376604733,3.1706199769661736,-13.976054699208683,0.00281273047651078,173.03,174.19,174.58,166.36
Funcafé ofertará mais de R$ 6 bilhões para fomento da cafeicultura nacional,2023-05-08 10:37:00,0,1,1,1,0,0,2.361417921437428,0.3878636903096497,-15.723967172402546,0.0028231730172232324,173.42,174.58,173.61,165.89
Café: Chuvas irregulares e temperatura acima da média marcam período,2023-05-08 09:12:00,0,0,0,0,0,0,-4.511579513582126,-6.2515134988314385,-16.62630319099114,0.0028623618695260964,175.36,173.11,172.25,167.21
Café abre semana com preocupação na oferta e estendendo altas em Nova York,2023-05-08 09:05:00,0,0,0,0,0,0,-5.122179841785619,-6.0708010500006875,-17.388495536685788,0.0028646539955745143,175.75,173.19,172.72,167.21
"Em semana marcada pela instabilidade, números da Colômbia pesam e café encerra com valorização",2023-05-05 17:01:00,0,1,0,0,0,0,3.223002427043276,-3.0831958894226825,-21.02053496738857,0.0027419320203535907,174.62,176.17,173.15,164.84
"Com nova baixa na Colômbia, café arábica sobe mais de 400 pontos em Nova York",2023-05-05 12:59:00,0,1,0,0,0,0,3.4206116399599718,-9.384071131264724,-20.028995903046532,0.002834765202211542,174.47,176.17,169.89,164.84
Produção de café na Colômbia cai 25% em abril e exportação tem queda de 15% no mesmo mês,2023-05-05 11:33:00,0,1,0,0,0,0,5.638286922974104,-2.256872007211055,-17.505452334027325,0.0028722295360427814,173.34,176.17,172.22,164.84
"Acompanhando as demais commodities, arábica volta a subir nesta 6ª feira",2023-05-05 09:40:00,0,1,1,0,0,0,3.7436871989637446,-0.3614777816128208,-18.27375852145474,0.003019157277030799,174.19,176.17,174.0,164.84
Café mantém viés de baixas e recua 200 pontos em Nova York nesta 5ª feira,2023-05-04 12:59:00,0,1,0,1,0,0,8.008694498170263,2.019073337892526,-13.290598888848647,0.0028000564667680205,171.09,174.97,172.06,164.84
ICE não tem sacas de café pendentes para avalição  e tendência é de que estoques continuem caindo,2023-05-04 12:03:00,0,1,0,1,0,0,2.989357468403798,2.2650636090504603,-15.789047767498573,0.0027849433398805675,172.25,173.69,173.34,164.84
Café: Incerteza com demanda continua no radar e arábica amplia baixas em NY,2023-05-04 09:06:00,0,1,1,1,0,0,5.20028671366431,1.2195505242587428,-13.5917702508342,0.002819672279882642,171.28,173.81,171.87,164.84
Café/Cepea: Cafeicultores iniciam colheita de arábica em parte das regiões,2023-05-04 08:26:00,0,1,1,1,0,0,3.895694768031579,0.1442880900829754,-14.798352564374804,0.0028221432376546395,171.87,173.77,171.94,164.84
"Diante de tamanha incerteza com consumo e oferta, arábica tem novo dias de baixas em NY",2023-05-03 17:21:00,0,1,1,1,0,0,3.895694768031579,0.1442880900829754,-14.798352564374804,0.0028221432376546395,171.87,173.77,171.94,164.84
"Café tem manhã agitada, mas volta a operar apenas com ajustes técnicos em Nova York",2023-05-03 12:26:00,0,0,1,0,0,0,-6.006130301628246,-1.720131325259307,-23.387823360858174,0.002831071035635906,174.97,172.02,174.12,163.76
"Apesar da preocupação com as chuvas no Brasil, arábica volta a cair em Nova York",2023-05-03 09:11:00,1,1,0,1,0,0,0.6149059552803892,5.2796713438089204,-6.777417177298428,0.0029326795020567374,171.75,172.06,174.43,168.37
"Com suporte em nova queda nos estoques certificados, café avança em NY e Londres",2023-05-02 16:46:00,0,0,1,0,0,0,-5.989791636031987,-0.7764675664085273,-10.438933362113426,0.002812620910984387,174.19,171.28,173.81,169.15
Cafeicultores encontram suporte completo no estande da Coopercitrus na Agrishow,2023-05-02 15:27:00,0,0,1,1,0,0,-5.989791636031987,0.571050864397505,-15.370457677772922,0.002812620910984387,174.19,171.28,174.47,166.82
Cooabriel investe mais de R$8 milhões em nova unidade na Bahia,2023-05-02 15:16:00,0,0,1,1,0,0,-5.989791636031987,0.571050864397505,-15.370457677772922,0.002812620910984387,174.19,171.28,174.47,166.82
Diversidade de qualidade e agricultura regenerativa enaltecem sustentabilidade dos cafés do Brasil,2023-05-02 10:50:00,0,0,1,1,0,0,-6.801758907753152,0.751600831438027,-13.744027476549515,0.002975557934860863,174.19,170.7,174.58,167.21
"Café: Acompanhando evolução da safra no BR, arábica estende baixas nesta 3ª feira",2023-05-02 08:53:00,0,0,0,0,0,0,-3.127229490608245,-2.785564885662714,-19.12834441471424,0.002705190584615356,174.5,173.03,173.19,165.7
Café: Arábica continua operando no negativo nesta 2ª feira em Nova York,2023-05-01 12:29:00,1,0,0,0,0,0,-0.8058674205000826,-3.6189262701868166,-24.09180174801896,0.002705190584615356,174.5,174.12,172.8,163.49
Nova York mantém cenário de desvalorização neste 1º de maio para o café arábica,2023-05-01 08:55:00,0,0,0,1,0,0,-3.2981802872024937,3.5208965870037625,-29.054057263015686,0.002705190584615356,174.5,172.95,176.17,161.31
ABIC e Safras & Mercado analisam setor cafeeiro em lives trimestrais,2023-05-01 08:28:00,0,0,0,1,0,0,-3.2981802872024937,3.5208965870037625,-29.054057263015686,0.002705190584615356,174.5,172.95,176.17,161.31
Robustas Amazônicos: A produção de cafés resultou em um dos movimentos mais importantes da cafeicultura nacional,2023-04-30 11:07:00,0,0,0,1,0,0,-3.2981802872024937,3.5208965870037625,-26.837851542559033,0.002705190584615356,174.5,172.95,176.17,162.28
"Em mais uma semana de muitas dúvidas, café encerra com desvalorização em Nova York",2023-04-28 17:25:00,0,0,0,1,0,0,-3.2981802872024937,3.5208965870037625,-13.724643338062721,0.002705190584615356,174.5,172.95,176.17,168.14
Setor busca unificação de discurso para promoção dos cafés do Brasil,2023-04-28 16:33:00,0,0,0,1,0,0,-3.2981802872024937,3.5208965870037625,-13.724643338062721,0.002705190584615356,174.5,172.95,176.17,168.14
CNC vai à Alemanha representar a produção cafeeira nacional em encontro sobre sustentabilidade,2023-04-28 13:51:00,1,0,0,1,0,0,-1.8229522406572802,2.4446290067167413,-12.188919276241656,0.00272097813732213,173.81,172.95,174.97,168.14
Café: Sexta-feira marcada por novas baixas em Nova York para o arábica,2023-04-28 12:17:00,1,0,1,1,0,0,-1.7881844317066233,0.7252176242124729,-11.956449106557699,0.002773882326822898,173.81,172.95,174.16,168.14
Práticas sustentáveis podem beneficiar cafeicultores que buscam por crédito,2023-04-28 09:20:00,1,0,1,0,0,0,-1.8045922875920646,-0.8172525773586052,-12.066157976830537,0.0027486614158311897,173.81,172.95,173.42,168.14
"Sem novidades e repleto de incertezas, café abre 6ª feira com novas baixas",2023-04-28 09:12:00,1,0,1,0,0,0,-1.8045922875920646,0.0,-12.066157976830537,0.0027486614158311897,173.81,172.95,173.81,168.14
"Com interesses de curto prazo, arábica recua em Nova York e no físico nesta 5ª feira",2023-04-27 16:30:00,0,0,1,0,0,0,-2.58050028958295,-0.8719773781562846,-12.76852334335301,0.002768502733765362,174.19,172.95,173.77,168.14
Áreas de arábica têm abril mais chuvoso dos últimos anos e permanência da umidade pode atrapalhar colheita,2023-04-27 15:55:00,1,0,0,0,0,0,-1.8637421008507038,-5.746404739785504,-11.991802910882953,0.0027848933971731478,173.85,172.95,171.09,168.14
"Colômbia: Germán Alberto Bahamón, novo gerente geral da FNC",2023-04-27 14:40:00,1,1,0,0,0,0,0.5732850638168729,-7.2239424413755575,-12.617411403326585,0.002801659599757498,174.19,174.47,170.7,168.14
Café: setor exportador apresenta ações frente a cenários desafiadores de LMRs,2023-04-27 14:28:00,1,0,0,0,0,0,-0.16377438030309435,-5.923091229149704,-11.798343180109333,0.0028110542609195814,173.81,173.73,170.94,168.14
Café segue operando com ajustes e baixas nos preços em Nova York,2023-04-27 12:36:00,0,0,0,0,0,0,-3.6453065723939937,-9.66412000438166,-16.05823232078897,0.0028663105257246634,176.06,174.23,171.25,168.14
"Preço do café robusta dispara com aumento no ""blend"" da indústria e fluxo lento",2023-04-27 11:54:00,0,0,0,0,0,0,-3.8484954587778852,-6.974449992173257,-15.347672958695101,0.0028841874010968748,175.75,173.81,172.25,168.14
"Com volatilidade já esperada, arábica e conilon voltam a cair nesta 5ª feira",2023-04-27 09:04:00,1,0,0,0,0,0,-0.08255744394759504,-6.140040977073807,-12.792832744908672,0.002781190095823236,174.23,174.19,171.28,168.14
Cecafé trata temas prioritários do setor exportador com o Mapa,2023-04-26 16:11:00,0,0,0,0,0,0,-3.509621087009924,-9.562100110903403,-16.209395543891656,0.0027834897306435523,175.9,174.19,171.28,168.14
ABIC e SINDICAFESP pretendem retomar protagonismo junto a Secretaria,2023-04-26 15:54:00,0,0,0,0,0,0,-2.817349283924697,-8.518719389389428,-15.214132492958678,0.0027634857309122725,175.36,174.0,171.28,168.14
Café: brasileiros fecham US$ 20 milhões em negócios na Specialty Coffee Expo,2023-04-26 15:51:00,0,0,0,0,0,0,-2.817349283924697,-8.518719389389428,-15.214132492958678,0.0027634857309122725,175.36,174.0,171.28,168.14
Vulcão pode entrar em erupção e coloca áreas de café arábica em risco na Colômbia,2023-04-26 15:34:00,0,0,0,0,0,0,-2.817349283924697,-8.518719389389428,-15.214132492958678,0.0027634857309122725,175.36,174.0,171.28,168.14
Café: Dia de alta se mantém diante das incertezas com oferta e demanda,2023-04-26 12:50:00,0,0,0,0,0,0,-5.434375613573807,-7.33895570352977,-23.783774411259163,0.002815770728657467,178.46,175.75,174.81,166.9
2º Seminário dos Cafés da Região Vulcânica realiza palestras e workshops em maio,2023-04-26 11:19:00,0,0,0,0,0,0,-3.1002762957497487,-10.874423248941078,-18.388857755604647,0.002764302876356062,176.95,175.44,171.71,168.18
"Café volta a operar no positivo, mas preocupação com demanda limita ganhos nesta 4ª",2023-04-26 09:19:00,1,1,0,0,0,0,1.7915856781824158,-6.447068152343365,-13.356638646389683,0.002742829920037241,174.58,175.44,171.52,168.3
Café/Cepea: Colheita da safra 2023/24 se inicia no BR; comercialização segue limitada,2023-04-26 07:47:00,1,0,0,0,0,0,-0.7316617985422095,-3.2514226906660197,-13.205029729660989,0.002742829920037241,174.58,174.23,173.03,168.37
Exportação de café em foco na região das Matas de  Minas,2023-04-25 17:34:00,1,0,0,0,0,0,-0.7316617985422095,-3.2514226906660197,-13.205029729660989,0.002742829920037241,174.58,174.23,173.03,168.37
Volatilidade permanece e café recua nos terminais de Nova York e Londres,2023-04-25 16:32:00,1,0,0,0,0,0,-0.7316617985422095,-3.2514226906660197,-13.205029729660989,0.002742829920037241,174.58,174.23,173.03,168.37
Nova York e Londres seguem com dia de realização e café recua nesta 3ª feira,2023-04-25 12:34:00,0,1,1,0,0,0,7.116736265110748,-0.7776154819874719,-8.528242039819055,0.0028695948074765596,174.97,178.58,174.58,170.74
Dia de Campo promovido pela Empaer apresenta desempenho do café Robusta Amazônico em MT,2023-04-25 12:26:00,0,1,1,0,0,0,7.1020315877049,-1.2344873750890983,-6.1560906717282835,0.002879282735147652,174.74,178.35,174.12,171.67
Brasil apresenta respeito socioambiental de seu café a membros da UE,2023-04-25 09:29:00,1,0,0,0,0,0,-0.7014864066074225,-3.504884284904732,-8.116232089527701,0.003153055620620335,176.52,176.13,174.58,172.06
